RF,Actual,Neural,Linear,Tree
74328.0,56100.0,56253.0,51897.0,66800.0
147039.0,162800.0,137163.0,91229.0,150300.0
224500.0,196000.0,221923.0,292478.0,186900.0
134364.0,150400.0,142380.0,139070.0,89950.0
205684.0,249600.0,202558.0,223354.0,193400.0
73186.0,55000.0,51260.0,17626.0,66600.0
169190.0,173200.0,154835.0,165451.0,77700.0
1064428.0,929700.0,744731.0,782910.0,1537200.0
78914.0,132000.0,92744.0,165500.0,59700.0
83059.0,42900.0,78334.0,63699.0,175000.0
163057.0,134400.0,185425.0,183668.0,170000.0
123812.0,111700.0,117841.0,140699.0,131100.0
329206.0,430400.0,340161.0,342754.0,380000.0
204696.0,174800.0,130417.0,203730.0,165300.0
144101.0,102800.0,163072.0,144628.0,170300.0
134846.0,112300.0,105132.0,84489.0,150900.0
101535.0,107500.0,72578.0,96596.0,92100.0
129640.0,94500.0,104346.0,105632.0,114550.0
484395.0,426300.0,479858.0,490459.0,379200.0
80963.0,60700.0,70611.0,29062.0,90900.0
408328.0,467400.0,416721.0,312194.0,362300.0
80598.0,64700.0,64934.0,101780.0,85500.0
207616.0,191000.0,196318.0,256044.0,171200.0
148432.0,193400.0,135868.0,128386.0,127100.0
160135.0,135100.0,133841.0,178678.0,164000.0
83659.0,68800.0,82278.0,67519.0,71200.0
104676.0,112900.0,97931.0,83643.0,91800.0
186579.0,185100.0,182514.0,193545.0,85500.0
59136.0,54200.0,64332.0,43945.0,56900.0
247738.0,164900.0,232702.0,291643.0,186700.0
157342.0,240300.0,136966.0,189368.0,57900.0
397780.0,516100.0,379438.0,404831.0,568700.0
177792.0,116600.0,154595.0,213246.0,139000.0
197900.0,143400.0,167303.0,245880.0,177700.0
217258.0,225100.0,199163.0,279207.0,274900.0
98246.0,138300.0,95857.0,84555.0,60500.0
116266.0,162300.0,105460.0,95354.0,107600.0
108514.0,89100.0,101519.0,192851.0,212000.0
152394.0,170700.0,156342.0,151397.0,162100.0
150379.0,144700.0,150348.0,163584.0,122700.0
214600.0,157600.0,227402.0,219490.0,268800.0
180127.0,131600.0,222745.0,63048.0,354900.0
426406.0,222300.0,279443.0,576509.0,155800.0
110293.0,83300.0,129193.0,127049.0,77700.0
106269.0,83300.0,90204.0,78001.0,110150.0
105499.0,97000.0,99532.0,128900.0,99200.0
106034.0,162900.0,93578.0,61978.0,111900.0
160181.0,122200.0,141780.0,184487.0,138700.0
137493.0,148600.0,122929.0,92039.0,130500.0
85686.0,89700.0,81574.0,17081.0,93800.0
129826.0,160100.0,115588.0,139023.0,85100.0
268716.0,241300.0,220508.0,285339.0,271600.0
174571.0,166300.0,165257.0,142898.0,186900.0
116804.0,99900.0,104536.0,100636.0,156200.0
119788.0,107600.0,107486.0,120897.0,126500.0
116377.0,117800.0,110243.0,110744.0,131700.0
235762.0,158300.0,293260.0,272413.0,249400.0
110046.0,90400.0,120302.0,122510.0,85500.0
158132.0,122600.0,153534.0,142249.0,162900.0
95402.0,190400.0,97775.0,195216.0,65300.0
117166.0,166600.0,116188.0,163578.0,117300.0
85448.0,85600.0,74671.0,135912.0,94800.0
759459.0,1015100.0,650941.0,631978.0,424800.0
365221.0,303000.0,327462.0,451373.0,372700.0
108786.0,76700.0,108064.0,115497.0,132300.0
88889.0,61700.0,72122.0,114673.0,109100.0
71720.0,55400.0,41030.0,72456.0,67500.0
235044.0,291700.0,201650.0,241379.0,133900.0
139055.0,115600.0,184311.0,170348.0,83400.0
154172.0,161600.0,159756.0,111316.0,139100.0
432297.0,229600.0,356635.0,509860.0,401300.0
101921.0,106000.0,76976.0,43493.0,80500.0
96230.0,74200.0,53227.0,49647.0,79400.0
496994.0,554500.0,361489.0,338010.0,656300.0
363568.0,104200.0,294697.0,195452.0,202900.0
117514.0,97200.0,113629.0,128824.0,116000.0
145190.0,157500.0,140497.0,181530.0,148800.0
194124.0,261300.0,151708.0,154425.0,150300.0
99176.0,103800.0,82613.0,76429.0,131400.0
102057.0,87700.0,84133.0,122755.0,109200.0
141438.0,144500.0,148502.0,153356.0,131400.0
167973.0,183500.0,208165.0,177513.0,168200.0
187801.0,189700.0,203033.0,164513.0,169000.0
140748.0,112500.0,139646.0,126653.0,109900.0
67115.0,44300.0,56908.0,38995.0,56300.0
132939.0,232700.0,120169.0,142181.0,147400.0
191996.0,156500.0,246202.0,324821.0,254800.0
91936.0,99600.0,77097.0,103999.0,76600.0
150969.0,82300.0,111797.0,164422.0,133800.0
65625.0,71600.0,37109.0,41222.0,66600.0
152231.0,140000.0,154506.0,141688.0,131700.0
82105.0,62900.0,45847.0,98193.0,62800.0
141672.0,142300.0,130970.0,135074.0,174200.0
69929.0,62500.0,66907.0,60667.0,48000.0
110100.0,58800.0,105318.0,91697.0,169700.0
156117.0,159700.0,156399.0,145243.0,179900.0
159580.0,145100.0,143353.0,189531.0,162000.0
314535.0,359700.0,352604.0,239359.0,402700.0
71941.0,61200.0,29567.0,-16920.0,66100.0
256269.0,243900.0,116925.0,216626.0,319000.0
96098.0,118900.0,93907.0,83985.0,86100.0
82039.0,55800.0,77291.0,92051.0,82100.0
122689.0,345000.0,149699.0,234948.0,161900.0
119212.0,87800.0,100654.0,95713.0,81200.0
95386.0,95000.0,79508.0,78701.0,92300.0
132124.0,111500.0,93823.0,110372.0,102000.0
248967.0,274000.0,189689.0,271099.0,167900.0
94139.0,120200.0,89233.0,168150.0,56400.0
104701.0,93000.0,106902.0,132751.0,97900.0
401697.0,379800.0,366398.0,254491.0,412900.0
153362.0,163000.0,155283.0,142557.0,138900.0
263670.0,282900.0,223196.0,326665.0,198000.0
74139.0,60000.0,60694.0,21117.0,99700.0
125652.0,185000.0,174155.0,152722.0,36300.0
149247.0,137200.0,79686.0,252264.0,172800.0
133183.0,128000.0,86641.0,137826.0,119200.0
105169.0,68800.0,83776.0,89000.0,193000.0
225553.0,249100.0,219767.0,213951.0,178400.0
118369.0,74000.0,111966.0,128028.0,89400.0
212383.0,277400.0,225988.0,236892.0,163300.0
131112.0,115200.0,136197.0,137016.0,129400.0
101436.0,57300.0,98685.0,151752.0,63800.0
101644.0,101700.0,90149.0,89409.0,71800.0
74654.0,77200.0,77790.0,59615.0,60800.0
153935.0,123200.0,135192.0,148865.0,168900.0
116772.0,92800.0,114585.0,83151.0,165700.0
104936.0,114100.0,89847.0,136625.0,106500.0
82160.0,70400.0,67053.0,36425.0,73150.0
143417.0,150200.0,132561.0,263701.0,224500.0
324794.0,200900.0,271176.0,367409.0,451400.0
102076.0,90800.0,93776.0,112133.0,124200.0
181979.0,157500.0,186189.0,223773.0,110100.0
218391.0,416700.0,197488.0,166871.0,285700.0
375654.0,545700.0,442940.0,402098.0,269900.0
106743.0,101800.0,112877.0,100382.0,126700.0
255427.0,205400.0,179736.0,294348.0,215700.0
199082.0,187100.0,189574.0,255488.0,150000.0
126399.0,143700.0,137721.0,135555.0,112100.0
208319.0,166800.0,198984.0,234555.0,226200.0
157316.0,90500.0,101182.0,110821.0,177500.0
121949.0,126900.0,120215.0,180895.0,98100.0
115833.0,112500.0,126426.0,132475.0,73300.0
129501.0,63600.0,120203.0,110244.0,127300.0
560257.0,1239700.0,633490.0,607278.0,754700.0
209322.0,297500.0,306586.0,251062.0,153300.0
334447.0,339900.0,315847.0,345105.0,314800.0
127216.0,112700.0,108204.0,108944.0,125100.0
136712.0,156000.0,129697.0,67547.0,157900.0
94124.0,76500.0,95884.0,121235.0,73600.0
143340.0,185600.0,128015.0,114833.0,115300.0
322740.0,182500.0,307968.0,369012.0,367700.0
330021.0,331800.0,286885.0,354157.0,322100.0
109843.0,102300.0,92916.0,143705.0,79400.0
257783.0,262400.0,279474.0,258629.0,319600.0
81047.0,59100.0,89028.0,70721.0,61100.0
220748.0,215600.0,193081.0,219963.0,210900.0
120668.0,139600.0,142711.0,125253.0,76400.0
169685.0,176000.0,167998.0,129763.0,224100.0
124369.0,96700.0,93090.0,132474.0,110200.0
89524.0,80400.0,78790.0,67190.0,75100.0
367789.0,265300.0,284312.0,271342.0,288600.0
171670.0,126600.0,139627.0,127657.0,173500.0
148353.0,141500.0,145740.0,144622.0,157800.0
422093.0,432700.0,162747.0,229300.0,875000.0
126009.0,143900.0,110645.0,124374.0,137700.0
317549.0,323300.0,306257.0,403682.0,350200.0
223716.0,173700.0,178287.0,210346.0,231700.0
142437.0,135500.0,117974.0,117587.0,151700.0
144245.0,163200.0,142550.0,155201.0,153000.0
144649.0,149700.0,127024.0,137851.0,177500.0
531820.0,658800.0,662984.0,605550.0,367900.0
155418.0,195100.0,149099.0,141964.0,111100.0
92660.0,78300.0,93469.0,122339.0,67900.0
107531.0,114500.0,73985.0,40802.0,89700.0
67941.0,63300.0,34315.0,62935.0,67100.0
113782.0,85600.0,119564.0,123191.0,103000.0
242796.0,178000.0,273226.0,278394.0,163100.0
105749.0,73800.0,83550.0,156506.0,102100.0
182769.0,158300.0,185538.0,212092.0,214200.0
75945.0,37900.0,63312.0,84907.0,82000.0
189983.0,150300.0,168627.0,131309.0,193200.0
94339.0,112500.0,46303.0,97519.0,23800.0
99010.0,57300.0,114412.0,69387.0,82300.0
135765.0,84700.0,116309.0,127944.0,70200.0
434361.0,438700.0,310593.0,486899.0,362400.0
227051.0,243500.0,213842.0,238000.0,226200.0
75373.0,87600.0,67175.0,93572.0,70400.0
159141.0,146300.0,144716.0,125714.0,150700.0
217809.0,165500.0,166706.0,177699.0,207900.0
173841.0,177700.0,153440.0,201538.0,218400.0
221256.0,212800.0,209496.0,229714.0,213800.0
110335.0,115300.0,101997.0,94972.0,114400.0
129842.0,123800.0,117471.0,87825.0,113200.0
77640.0,84800.0,76474.0,56539.0,73500.0
90888.0,82900.0,70398.0,77802.0,104900.0
119096.0,100800.0,120518.0,117723.0,99400.0
96924.0,95200.0,80006.0,85548.0,93900.0
245862.0,308600.0,228642.0,295240.0,287200.0
204566.0,131700.0,151447.0,200910.0,202700.0
187744.0,246200.0,193360.0,153967.0,230800.0
185960.0,219000.0,193799.0,193079.0,141600.0
170392.0,130800.0,161762.0,182597.0,163700.0
264799.0,219000.0,253022.0,272240.0,284700.0
284747.0,357400.0,306894.0,399554.0,234500.0
130680.0,119700.0,114763.0,147712.0,137800.0
423699.0,570600.0,512863.0,476388.0,527200.0
162243.0,125600.0,152767.0,137780.0,104800.0
141842.0,144800.0,123326.0,139119.0,113000.0
100221.0,60700.0,68357.0,14513.0,61900.0
109800.0,139800.0,96959.0,120110.0,123900.0
341498.0,665800.0,558551.0,327820.0,92300.0
183867.0,206300.0,157731.0,177124.0,163400.0
102066.0,112400.0,96516.0,94133.0,102700.0
178990.0,168000.0,185285.0,222843.0,201400.0
96918.0,101100.0,97075.0,106524.0,134500.0
102945.0,47400.0,101496.0,102502.0,81300.0
343945.0,271700.0,231034.0,310458.0,699700.0
113330.0,131300.0,145718.0,144584.0,71200.0
104839.0,85100.0,81724.0,104502.0,120700.0
132082.0,94100.0,108224.0,92353.0,137300.0
379755.0,340700.0,227459.0,371413.0,467200.0
76736.0,55900.0,58850.0,-2358.0,76600.0
122866.0,96500.0,129665.0,175861.0,114300.0
101976.0,123600.0,93244.0,125596.0,103500.0
119930.0,122600.0,112368.0,105654.0,120800.0
191799.0,155200.0,194054.0,182638.0,162000.0
325588.0,424300.0,300923.0,324716.0,416100.0
107558.0,108700.0,108917.0,68655.0,102100.0
752750.0,713900.0,588309.0,740988.0,898300.0
231726.0,183000.0,238364.0,190286.0,328500.0
287718.0,200100.0,297691.0,281578.0,245000.0
211996.0,412100.0,272843.0,311596.0,139000.0
132820.0,150200.0,128024.0,145535.0,87400.0
113045.0,112500.0,148651.0,123590.0,126800.0
352184.0,249100.0,399486.0,323319.0,310400.0
101863.0,139500.0,86606.0,90202.0,76600.0
144820.0,130100.0,170015.0,181571.0,86400.0
81319.0,91800.0,61421.0,64663.0,84900.0
112981.0,77500.0,118625.0,219870.0,95000.0
173061.0,159300.0,173262.0,171892.0,163700.0
154021.0,194300.0,167912.0,187240.0,118700.0
41397.0,58800.0,21856.0,67699.0,40800.0
282955.0,176900.0,183639.0,258376.0,195900.0
211170.0,168100.0,185841.0,212273.0,257600.0
127442.0,111000.0,117433.0,114892.0,165600.0
84770.0,105600.0,69403.0,39859.0,59000.0
377899.0,512800.0,387387.0,291395.0,413800.0
99541.0,90800.0,90309.0,96817.0,88900.0
127751.0,137000.0,114615.0,125281.0,103800.0
69797.0,160000.0,116147.0,65705.0,34700.0
388799.0,265800.0,334829.0,498063.0,386100.0
184127.0,231900.0,159001.0,204191.0,178300.0
517593.0,789300.0,562642.0,615810.0,732600.0
128363.0,155700.0,113540.0,130649.0,135500.0
93951.0,64200.0,92238.0,123652.0,166300.0
83137.0,100000.0,62866.0,56109.0,139600.0
275047.0,273200.0,251899.0,326140.0,247100.0
145202.0,140500.0,171830.0,153881.0,109200.0
196351.0,221900.0,170809.0,221100.0,141800.0
70699.0,69700.0,54398.0,54272.0,85500.0
272017.0,276100.0,208223.0,265244.0,202500.0
110804.0,89300.0,102715.0,129155.0,81400.0
205227.0,220800.0,180080.0,191775.0,190300.0
52166.0,35600.0,16503.0,123437.0,43200.0
117658.0,110800.0,134342.0,131819.0,107600.0
145542.0,136700.0,151762.0,136353.0,126600.0
93143.0,127200.0,107199.0,81172.0,70600.0
99214.0,117400.0,86161.0,136897.0,74500.0
104812.0,118800.0,89365.0,50446.0,116000.0
82263.0,69600.0,98466.0,136096.0,92000.0
225417.0,260800.0,289927.0,264465.0,164900.0
143400.0,171200.0,156779.0,162159.0,142700.0
97953.0,61200.0,87066.0,62400.0,63900.0
92566.0,122200.0,100793.0,136020.0,78500.0
111166.0,65900.0,88911.0,90664.0,87800.0
51230.0,53600.0,57787.0,38818.0,53300.0
189308.0,175200.0,161020.0,181454.0,169500.0
166899.0,177500.0,151017.0,156278.0,104700.0
81066.0,95800.0,74241.0,125917.0,88600.0
108458.0,69400.0,59832.0,113065.0,116700.0
114122.0,113500.0,108225.0,97210.0,100600.0
253526.0,213700.0,254003.0,250271.0,271000.0
139011.0,155500.0,105609.0,184073.0,122100.0
96046.0,86600.0,57938.0,95132.0,103700.0
115964.0,99900.0,100240.0,105523.0,118400.0
142344.0,153800.0,124342.0,124554.0,156500.0
170230.0,151000.0,171473.0,161327.0,195600.0
105188.0,88700.0,86843.0,118410.0,115000.0
177428.0,150000.0,176739.0,150262.0,85500.0
94979.0,106800.0,97379.0,108465.0,71900.0
171122.0,155500.0,165564.0,163831.0,223300.0
91051.0,141400.0,94988.0,95941.0,59100.0
116162.0,113300.0,99445.0,136720.0,100600.0
151728.0,134500.0,118981.0,152635.0,173000.0
112656.0,137500.0,80999.0,97434.0,80000.0
74153.0,90000.0,76006.0,36335.0,77000.0
480228.0,477300.0,474502.0,391126.0,333300.0
165022.0,121500.0,154285.0,179066.0,155300.0
96223.0,111100.0,85876.0,132266.0,121000.0
132368.0,156700.0,131031.0,105456.0,74700.0
145970.0,144400.0,160624.0,143052.0,170700.0
287608.0,187200.0,256562.0,329407.0,316600.0
144191.0,158200.0,142369.0,130067.0,173300.0
82955.0,72600.0,64241.0,68547.0,100800.0
634982.0,814400.0,807915.0,552457.0,764000.0
101231.0,65700.0,84219.0,124432.0,88300.0
198255.0,163600.0,191052.0,209439.0,225100.0
114617.0,106900.0,91523.0,119148.0,112100.0
107944.0,90400.0,98059.0,71715.0,111300.0
126259.0,168200.0,127739.0,148853.0,98100.0
238761.0,193000.0,264572.0,253330.0,206800.0
197549.0,150600.0,151074.0,198384.0,247400.0
197450.0,242300.0,205560.0,188892.0,196800.0
159990.0,193800.0,171074.0,179652.0,167200.0
127915.0,74300.0,102957.0,140899.0,91800.0
247630.0,189000.0,215813.0,190337.0,154500.0
113848.0,64400.0,93309.0,109281.0,105800.0
89844.0,128600.0,77232.0,91868.0,82450.0
340377.0,295600.0,294832.0,302728.0,287100.0
142006.0,139000.0,134880.0,159610.0,101600.0
95878.0,81300.0,84088.0,127760.0,90500.0
98179.0,95800.0,89452.0,85600.0,81900.0
97069.0,89700.0,77899.0,115823.0,121900.0
88156.0,73300.0,65742.0,64179.0,129200.0
105548.0,98800.0,63352.0,67071.0,82200.0
95185.0,89600.0,81889.0,107095.0,81100.0
87218.0,90000.0,71620.0,91570.0,81600.0
201000.0,158000.0,153710.0,212398.0,158900.0
168898.0,131500.0,173869.0,170070.0,129400.0
362993.0,398800.0,400692.0,324119.0,319600.0
131306.0,109500.0,123706.0,139084.0,224900.0
164596.0,104600.0,227548.0,265876.0,92700.0
86147.0,72700.0,72597.0,72728.0,62900.0
115894.0,84600.0,130388.0,143074.0,114400.0
213499.0,231300.0,238594.0,240594.0,234300.0
98559.0,99900.0,71914.0,135329.0,173300.0
254577.0,181500.0,222905.0,246192.0,245200.0
636582.0,656700.0,609129.0,823439.0,297200.0
162905.0,131800.0,150222.0,172693.0,144300.0
94695.0,118500.0,76603.0,138456.0,139800.0
177841.0,237100.0,178186.0,210757.0,223300.0
267520.0,273300.0,273025.0,321186.0,166800.0
121065.0,114100.0,105896.0,117300.0,114000.0
144040.0,152300.0,135280.0,123105.0,133900.0
97708.0,64600.0,78362.0,117546.0,88600.0
63312.0,79500.0,44679.0,42883.0,71700.0
206350.0,230800.0,211446.0,203533.0,214100.0
94351.0,103700.0,78837.0,110632.0,80300.0
145377.0,149000.0,153716.0,151062.0,104200.0
134595.0,93700.0,141067.0,145802.0,81400.0
66016.0,61400.0,44976.0,62954.0,62700.0
66267.0,58600.0,25637.0,71360.0,61400.0
163039.0,143100.0,174693.0,148903.0,69600.0
129682.0,161900.0,109646.0,99730.0,120400.0
95569.0,75000.0,73096.0,86235.0,85400.0
250051.0,295300.0,222379.0,308968.0,114100.0
733880.0,637000.0,689508.0,634568.0,434100.0
143404.0,131600.0,132310.0,153564.0,131100.0
74926.0,40600.0,67614.0,39113.0,80000.0
82706.0,60000.0,72655.0,32408.0,70300.0
235119.0,142400.0,201914.0,246497.0,248700.0
174314.0,166000.0,172375.0,167066.0,128500.0
98342.0,86700.0,86326.0,56924.0,98500.0
74999.0,53500.0,60976.0,79481.0,90800.0
170376.0,207800.0,162486.0,149671.0,131500.0
148207.0,137500.0,139337.0,84920.0,112600.0
88470.0,82000.0,69680.0,85251.0,105800.0
125731.0,160500.0,121701.0,118159.0,141400.0
89818.0,62000.0,57643.0,68336.0,61100.0
154495.0,250600.0,160313.0,167747.0,159800.0
259677.0,249300.0,246466.0,326930.0,228000.0
220192.0,173400.0,208997.0,255551.0,163900.0
112144.0,151000.0,107568.0,110505.0,103900.0
114372.0,133500.0,86741.0,122413.0,114800.0
435928.0,384200.0,389041.0,352829.0,231000.0
223200.0,447800.0,200804.0,209779.0,226400.0
113820.0,120400.0,107807.0,88358.0,81900.0
166919.0,181000.0,169604.0,171120.0,171500.0
80735.0,87900.0,66327.0,45667.0,80650.0
104863.0,104200.0,81331.0,141418.0,111800.0
270251.0,354000.0,311012.0,355175.0,301700.0
135315.0,146900.0,158724.0,149978.0,133200.0
150409.0,171900.0,129037.0,173870.0,93100.0
240820.0,222600.0,265737.0,262474.0,231600.0
194479.0,188000.0,134387.0,210506.0,187200.0
115987.0,116900.0,118143.0,124156.0,92100.0
132823.0,115500.0,107569.0,139259.0,118500.0
195792.0,168600.0,184045.0,195320.0,190100.0
95571.0,58800.0,103726.0,107607.0,57900.0
155548.0,193200.0,122321.0,152842.0,175300.0
118232.0,138800.0,106725.0,97381.0,94400.0
648469.0,975600.0,651638.0,670582.0,750800.0
285722.0,223900.0,251287.0,325427.0,350000.0
71368.0,34200.0,21784.0,31803.0,82000.0
208403.0,151900.0,196029.0,162776.0,159600.0
101776.0,89100.0,95530.0,127031.0,154700.0
174262.0,172600.0,208137.0,256417.0,196700.0
689577.0,803600.0,1365976.0,706178.0,518300.0
104216.0,153200.0,103599.0,79143.0,119600.0
88147.0,106700.0,65764.0,103609.0,61500.0
126206.0,122500.0,90710.0,129088.0,104000.0
176637.0,219700.0,170915.0,144656.0,110900.0
116142.0,79000.0,118194.0,135266.0,147000.0
116631.0,184300.0,99476.0,147261.0,261000.0
484592.0,694300.0,703509.0,560108.0,433800.0
146221.0,167800.0,144789.0,188448.0,114500.0
76552.0,88100.0,60076.0,54677.0,116400.0
88574.0,81800.0,94232.0,72667.0,75000.0
126060.0,84000.0,107366.0,136969.0,105400.0
156028.0,172900.0,206161.0,172940.0,136500.0
269706.0,237400.0,217527.0,277181.0,159000.0
106872.0,97900.0,86971.0,114212.0,117300.0
107048.0,117900.0,116888.0,78882.0,117000.0
157861.0,142700.0,151597.0,151890.0,145300.0
141254.0,141100.0,114229.0,130658.0,188500.0
153630.0,172200.0,152275.0,182413.0,136800.0
179087.0,153100.0,157668.0,251913.0,199600.0
159973.0,164900.0,157136.0,139619.0,161700.0
190699.0,222000.0,211780.0,157366.0,162500.0
237585.0,233200.0,237522.0,286799.0,152000.0
207201.0,145700.0,166985.0,215802.0,132400.0
105029.0,86300.0,93275.0,129443.0,117300.0
190022.0,154300.0,174434.0,210980.0,185600.0
140382.0,128800.0,126066.0,189604.0,212700.0
95029.0,76400.0,85478.0,93339.0,117000.0
154351.0,180500.0,150119.0,159611.0,229600.0
291080.0,325800.0,359890.0,320042.0,170600.0
212507.0,154600.0,221677.0,207348.0,255100.0
130113.0,108600.0,143796.0,136598.0,138200.0
195578.0,247400.0,172660.0,246217.0,141300.0
128254.0,262100.0,116111.0,140502.0,196600.0
88389.0,86000.0,73930.0,105053.0,25500.0
72944.0,109700.0,62061.0,88391.0,96400.0
140672.0,125600.0,129723.0,176285.0,114000.0
82641.0,53900.0,63371.0,60246.0,105800.0
93618.0,88700.0,77866.0,104064.0,86150.0
234411.0,246200.0,223426.0,182235.0,141700.0
90516.0,62400.0,66249.0,69186.0,79600.0
193446.0,147000.0,174949.0,261209.0,181000.0
93807.0,95100.0,77670.0,60907.0,119200.0
129916.0,111600.0,125374.0,119367.0,131000.0
80559.0,53300.0,78601.0,50697.0,80800.0
313097.0,382300.0,376538.0,291443.0,268900.0
232154.0,183900.0,222910.0,276872.0,192300.0
127807.0,90300.0,90182.0,145342.0,137000.0
170945.0,110200.0,153408.0,149279.0,187100.0
115174.0,116800.0,119799.0,100934.0,87200.0
238442.0,175400.0,215207.0,295126.0,209800.0
130835.0,137600.0,121100.0,100977.0,149600.0
101829.0,107400.0,93111.0,43407.0,119200.0
228998.0,184700.0,204404.0,194385.0,245000.0
142124.0,136700.0,124644.0,143150.0,152800.0
242886.0,288500.0,216425.0,284146.0,318900.0
103725.0,80100.0,86727.0,138588.0,86000.0
99534.0,93500.0,96913.0,120269.0,212000.0
94134.0,163200.0,84544.0,65229.0,103000.0
189608.0,251300.0,180436.0,220770.0,205300.0
139136.0,138400.0,132749.0,115781.0,124100.0
86486.0,86100.0,82782.0,103672.0,63000.0
109957.0,144400.0,88779.0,124830.0,117600.0
114834.0,108800.0,102956.0,79576.0,119100.0
151085.0,142100.0,147899.0,106715.0,158800.0
117968.0,118900.0,62290.0,118661.0,118600.0
398215.0,301300.0,293296.0,297664.0,403800.0
99318.0,131300.0,89033.0,187085.0,118800.0
419517.0,347500.0,331466.0,376222.0,441900.0
277955.0,273900.0,265919.0,308107.0,323200.0
209983.0,146800.0,186127.0,211344.0,278800.0
128816.0,170000.0,101314.0,122191.0,82200.0
86618.0,92200.0,59348.0,23229.0,156000.0
128655.0,134500.0,113403.0,125969.0,107500.0
546037.0,436200.0,547103.0,617902.0,742000.0
138665.0,129000.0,161132.0,174560.0,159600.0
146612.0,129000.0,138324.0,152716.0,83300.0
198503.0,215800.0,225883.0,210293.0,174500.0
103606.0,83200.0,69203.0,79976.0,30800.0
193820.0,220300.0,195115.0,216894.0,235700.0
182821.0,126600.0,147414.0,141768.0,333300.0
90264.0,79200.0,87753.0,66656.0,81800.0
85221.0,98500.0,79695.0,71957.0,49400.0
236952.0,292000.0,213231.0,263484.0,189200.0
68770.0,80700.0,55917.0,75576.0,112500.0
435552.0,367700.0,472497.0,326697.0,466900.0
136763.0,152100.0,107896.0,134065.0,77700.0
124594.0,111900.0,120536.0,142528.0,167800.0
106935.0,93800.0,109342.0,111199.0,86400.0
104361.0,123400.0,86401.0,98273.0,173400.0
219840.0,195200.0,184564.0,215332.0,246200.0
89145.0,76500.0,55738.0,95022.0,32500.0
50876.0,29200.0,14174.0,108570.0,67500.0
82476.0,84500.0,91840.0,100487.0,61500.0
109368.0,125700.0,111472.0,86324.0,102450.0
237595.0,259900.0,169453.0,264313.0,318900.0
86216.0,66300.0,97352.0,126974.0,109200.0
634972.0,761500.0,569792.0,518805.0,886000.0
167976.0,174600.0,165270.0,140593.0,186700.0
155587.0,117300.0,152366.0,176568.0,139400.0
151396.0,142400.0,133367.0,132704.0,160200.0
188295.0,265800.0,215712.0,157909.0,178100.0
158675.0,158600.0,145709.0,119799.0,159900.0
79474.0,72200.0,63302.0,40498.0,55400.0
134253.0,110800.0,108476.0,140277.0,155500.0
189653.0,204000.0,181051.0,187318.0,185400.0
123272.0,88300.0,118358.0,96365.0,75900.0
127330.0,134500.0,131067.0,109601.0,143200.0
200411.0,170300.0,227691.0,227871.0,249700.0
110282.0,95500.0,109811.0,89855.0,113500.0
568000.0,459000.0,345084.0,483543.0,628200.0
75530.0,64300.0,58328.0,35189.0,57500.0
175464.0,152300.0,160974.0,196590.0,113500.0
150273.0,145100.0,143941.0,139665.0,159500.0
141484.0,102600.0,133794.0,136566.0,157800.0
70584.0,48800.0,69181.0,45194.0,58300.0
469637.0,1107000.0,690533.0,400397.0,437100.0
117827.0,95000.0,110815.0,117284.0,119000.0
81218.0,90000.0,72650.0,76628.0,76700.0
167154.0,140100.0,209380.0,156066.0,124400.0
214430.0,226700.0,168126.0,234055.0,218500.0
129693.0,115200.0,95893.0,140084.0,147900.0
133613.0,131000.0,114097.0,144711.0,139200.0
531488.0,440400.0,714807.0,390554.0,594400.0
117751.0,105300.0,137540.0,125246.0,164000.0
469992.0,421900.0,394229.0,519259.0,422700.0
192785.0,206700.0,130095.0,192906.0,204300.0
112817.0,103300.0,107821.0,124564.0,81400.0
155770.0,153800.0,172986.0,162744.0,130000.0
175240.0,223100.0,162637.0,194239.0,135000.0
150519.0,129000.0,137098.0,137268.0,170400.0
102340.0,76100.0,93652.0,112222.0,129600.0
799745.0,1322000.0,1051993.0,802458.0,698800.0
235326.0,228100.0,198818.0,277060.0,208200.0
82111.0,51900.0,43555.0,73846.0,54000.0
82681.0,61300.0,70874.0,124263.0,61400.0
104362.0,98900.0,93996.0,73709.0,109300.0
351018.0,295700.0,318620.0,392308.0,385800.0
213422.0,261900.0,220446.0,241148.0,204900.0
106514.0,121700.0,97399.0,78551.0,108900.0
140578.0,150000.0,138362.0,184549.0,107800.0
139519.0,186200.0,98511.0,42322.0,330800.0
161836.0,203200.0,179856.0,186913.0,112500.0
86106.0,92900.0,74196.0,62996.0,76300.0
417062.0,507800.0,427869.0,498504.0,330100.0
168712.0,225000.0,171536.0,132473.0,181200.0
141453.0,164800.0,152879.0,145057.0,120100.0
79908.0,111900.0,76262.0,57011.0,75400.0
88515.0,83700.0,90084.0,99839.0,94300.0
204278.0,217200.0,192813.0,334513.0,139100.0
327853.0,389000.0,280320.0,284408.0,268100.0
129605.0,136400.0,119574.0,98574.0,132400.0
91232.0,80800.0,70512.0,79829.0,84900.0
127643.0,200000.0,110983.0,6539.0,152300.0
69253.0,53200.0,59680.0,53499.0,131700.0
98156.0,75500.0,110884.0,139343.0,93500.0
169884.0,179800.0,189808.0,158571.0,202900.0
88400.0,33000.0,64970.0,78379.0,68100.0
92566.0,57800.0,59474.0,74156.0,81000.0
93145.0,66700.0,64600.0,113120.0,88850.0
86945.0,76900.0,74810.0,118692.0,110800.0
